Fillmore,MN,43.82457,-91.8104009
Freeborn,MN,43.7946333,-93.0827729
Goodhue,MN,44.6973878,-92.1861492
Grant,MN,46.096869,-95.7910174
Hennepin,MN,45.2727192,-92.9972198
Houston,MN,43.8340849,-91.1873502
Hubbard,MN,47.4281603,-94.4289047
Isanti,MN,45.7548411,-92.9976139
Itasca,MN,48.0305569,-92.54389
Jackson,MN,43.7279475,-94.887088
Kanabec,MN,46.0569306,-93.0322343
Kandiyohi,MN,45.3658706,-94.503346
Kittson,MN,48.9911506,-96.3532074
Koochiching,MN,48.6555405,-92.6238469
Lac qui Parle,MN,45.3079398,-95.6884605
Lake,MN,48.0757754,-90.4719888
Lake of the Woods,MN,49.1635477,-93.9020723
Le Sueur,MN,44.5436281,-93.4062051
Lincoln,MN,44.5780102,-96.0664884
Lyon,MN,44.5255475,-95.6425951
McLeod,MN,44.970444,-94.0593032
Mahnomen,MN,47.5019195,-95.5413972
Marshall,MN,48.6020198,-96.1621864
Martin,MN,43.7557693,-94.2238572
Meeker,MN,45.2611186,-94.2589355
Mille Lacs,MN,46.1706617,-93.1096368
Morrison,MN,46.2321921,-93.5403074
Mower,MN,43.8114673,-92.442268
Murray,MN,44.1525703,-95.5581697
Nicollet,MN,44.612022,-93.7621252
Nobles,MN,43.8485816,-95.5581697
Norman,MN,47.583076,-96.0190716
Olmsted,MN,44.1234726,-92.1252433
Otter Tail,MN,46.7640834,-95.3813607
Pennington,MN,48.1584096,-95.8188962
Pine,MN,46.3453435,-92.2948332
Pipestone,MN,44.1256245,-96.0664884
Polk,MN,48.1422363,-95.3925783
Pope,MN,45.6721135,-95.1802529
Ramsey,MN,45.1225057,-92.805479
Red Lake,MN,47.9966383,-95.8784453
Redwood,MN,44.6063722,-94.7980129
Renville,MN,44.9208259,-94.4644164
Rice,MN,44.4026859,-93.0827729
Rock,MN,43.8216468,-96.0664884
Roseau,MN,48.9599366,-95.4698148
St. Louis,MN,48.6911442,-90.3134419
Scott,MN,44.810202,-93.2846721
Sherburne,MN,45.5895329,-93.4737795
Sibley,MN,44.8041034,-93.6391388
Stearns,MN,45.8338109,-94.0743227
Steele,MN,44.1041877,-92.9218471
Stevens,MN,45.6464568,-95.696099
Swift,MN,45.4824629,-95.2073666
Todd,MN,46.2781107,-94.3193112
Traverse,MN,46.0513828,-95.8529094
Wabasha,MN,44.4297087,-91.9675479
Wadena,MN,46.7640246,-94.6799252
Waseca,MN,44.0897547,-93.4062051
Washington,MN,45.1420935,-92.3454729
Watonwan,MN,44.0607387,-94.2238572
Wilkin,MN,46.6543774,-95.9896092
Winona,MN,44.2627592,-91.2416441
Wright,MN,45.4050617,-93.5068567
Yellow Medicine,MN,44.9911164,-95.3442488
Adair,MO,40.3355885,-92.2834842
Andrew,MO,40.1004395,-94.5544767
Atchison,MO,40.5596662,-95.2216623
Audrain,MO,39.3601226,-91.653805
Barry,MO,36.7776542,-93.5687053
Barton,MO,37.616428,-94.0593032
Bates,MO,38.4616026,-94.0593032
Benton,MO,38.4933255,-93.0827729
Bollinger,MO,37.3536065,-89.8185579
Boone,MO,39.3236106,-91.8691245
Buchanan,MO,39.772331,-94.5544767
Butler,MO,36.8381491,-90.1187166
Caldwell,MO,39.8033675,-93.7317239
Callaway,MO,39.1659811,-91.3976862
Camden,MO,38.3129938,-92.1861492
Cape Girardeau,MO,37.5238566,-89.3690458
Carroll,MO,39.7915577,-92.9881078
Carter,MO,37.0499911,-90.687728
Cass,MO,38.7967205,-94.0593032
Cedar,MO,37.8442357,-93.6094115
Chariton,MO,39.8049986,-92.5053336
Christian,MO,37.1400933,-92.9218471
Clark,MO,40.5131022,-91.4977629
Clay,MO,39.4555994,-94.2238572
Clinton,MO,39.7855024,-94.2238572
Cole,MO,38.6448202,-92.0069205
Cooper,MO,39.0081868,-92.6015917
Crawford,MO,38.1965448,-91.0329848
Dade,MO,37.627888,-93.7317239
Dallas,MO,37.8264489,-92.7614524
Daviess,MO,40.1315409,-93.7317239
De Kalb,MO,39.9923726,-94.1826712
Dent,MO,37.6860824,-91.1873502
Douglas,MO,37.1133644,-92.243873
Dunklin,MO,36.5072059,-89.5250825
Franklin,MO,38.6746583,-90.6230644
Gasconade,MO,38.7127415,-90.9699106
Gentry,MO,40.277039,-94.2238572
Greene,MO,37.6144953,-92.9881078
Grundy,MO,40.3106518,-93.2442266
Harrison,MO,40.4579289,-93.7317239
Henry,MO,38.4785536,-93.5687053
Hickory,MO,38.1153196,-93.0424918
Holt,MO,40.2069278,-94.9288031
Howard,MO,39.3446129,-92.442268
Howell,MO,36.9955186,-91.653805
Iron,MO,37.8340559,-90.165067
Jackson,MO,39.1301226,-94.0593032
Jasper,MO,37.3166732,-94.1003942
Jefferson,MO,38.3711324,-90.2696635
Johnson,MO,38.8137172,-93.5687053
Knox,MO,40.3420536,-91.9675479
Laclede,MO,37.8376509,-92.2834842
Lafayette,MO,39.2800564,-93.4756051
Lawrence,MO,37.2922307,-93.5687053
Lewis,MO,40.1866082,-91.4977629
Lincoln,MO,39.2054315,-90.725948
Linn,MO,39.9925725,-92.9218471
Livingston,MO,39.9833378,-93.2442266
McDonald,MO,36.7609709,-94.0593032
Macon,MO,40.0082247,-92.2834842
Madison,MO,37.6942611,-90.1187166
Maries,MO,38.3140799,-91.6929022
Marion,MO,39.9833333,-91.3810962
Mercer,MO,40.6311746,-93.4062051
Miller,MO,38.3482881,-92.1252433
Mississippi,MO,37.0088533,-89.0665766
Moniteau,MO,38.7221329,-92.3231294
Monroe,MO,39.6884005,-91.8104009
Montgomery,MO,39.0752904,-91.2260294
Morgan,MO,38.5059756,-92.6015917
New Madrid,MO,36.8091584,-89.2632962
Newton,MO,37.1043659,-94.0593032
Nodaway,MO,40.5625315,-94.2983579
Oregon,MO,36.830039,-91.1873502
Osage,MO,38.5251417,-91.653805
Ozark,MO,36.8150642,-92.1252433
Pemiscot,MO,36.3634362,-89.5569168
Perry,MO,37.8646309,-89.519415
Pettis,MO,38.8285289,-93.0827729
Phelps,MO,38.1619352,-91.2416441
Pike,MO,39.4683827,-91.0191286
Platte,MO,39.4854866,-94.5130398
Polk,MO,37.8178339,-93.0827729
Pulaski,MO,38.0135389,-91.9675479
Putnam,MO,40.610158,-92.721437
Ralls,MO,39.6957395,-91.3422771
Randolph,MO,39.5560444,-92.243873
Ray,MO,39.4734247,-93.7317239
Reynolds,MO,37.6618568,-90.4698292
Ripley,MO,36.8358645,-90.5732814
St. Charles,MO,39.0118701,-90.3171626
St. Clair,MO,38.1416907,-93.5687053
Ste. Genevieve,MO,38.0342043,-89.9683474
St. Francois,MO,38.0469983,-89.975754
St. Louis,MO,38.8887657,-89.9002805
Saline,MO,39.4705317,-92.6657283
Schuyler,MO,40.6214159,-92.243873
Scotland,MO,40.6277786,-91.9282097
Scott,MO,37.1818152,-89.3690458
Shannon,MO,37.4866835,-90.9312314
Shelby,MO,39.9758172,-91.8496361
Stoddard,MO,37.1531727,-89.4130857
Stone,MO,36.9177545,-93.2038138
Sullivan,MO,40.3199051,-92.9218471
Taney,MO,36.8007226,-92.7614524
Texas,MO,37.6506011,-91.3976862
Vernon,MO,37.9557504,-94.0593032
Warren,MO,38.8704601,-90.8791832
Washington,MO,38.0315129,-90.5732814
Wayne,MO,37.3233499,-90.0135447
Webster,MO,37.4901225,-92.6015917
Worth,MO,40.6087313,-94.0593032
Wright,MO,37.4973404,-92.2834842
St. Louis city,MO,38.716673,-90.0969076
Adams,MS,31.834379,-90.776866
Alcorn,MS,35.0447605,-88.3390563
Amite,MS,31.3210143,-90.5732814
Attala,MS,33.317639,-89.3690458
Benton,MS,34.9177856,-88.914481
Bolivar,MS,34.1789002,-90.3171626
Calhoun,MS,34.0320012,-89.0665766
Carroll,MS,33.6766803,-89.6692045
Chickasaw,MS,34.0299621,-88.7618144
Choctaw,MS,33.5403731,-89.0286063
Claiborne,MS,32.0951884,-90.687728
Clarke,MS,32.2283653,-88.4547776
Clay,MS,33.805257,-88.5701818
Coahoma,MS,34.4908396,-90.1271326
Copiah,MS,32.0526834,-90.1187166
Covington,MS,31.8250863,-89.3313631
DeSoto,MS,35.052823,-89.7065611
Forrest,MS,31.3674266,-89.0286063
Franklin,MS,31.6405077,-90.6113946
George,MS,30.9962795,-88.416239
Greene,MS,31.3172564,-88.4547776
Grenada,MS,33.8999405,-89.5569168
Hancock,MS,30.5426371,-89.2558896
Harrison,MS,30.5858975,-88.7618144
Hinds,MS,32.5662548,-89.8625978
Holmes,MS,33.4672334,-89.5624391
Humphreys,MS,33.3170966,-90.2696635
Issaquena,MS,33.1488894,-90.5080848
Itawamba,MS,34.37926,-88.1454853
Jackson,MS,30.735212,-88.0442934
Jasper,MS,32.2321839,-88.914481
Jefferson,MS,31.8675248,-90.725948
Jefferson Davis,MS,31.7344894,-89.5569168
Jones,MS,31.6863641,-88.914481
Kemper,MS,32.9517799,-88.4547776
Lafayette,MS,34.5658424,-89.2180989
Lamar,MS,31.322602,-89.2180989
Lauderdale,MS,32.5907007,-88.4547776
Lawrence,MS,31.6890143,-89.8185579
Leake,MS,32.9572763,-89.2180989
Lee,MS,34.3828792,-88.4547776
Leflore,MS,33.8245789,-89.8625978
Lincoln,MS,31.6879622,-90.2696635
Lowndes,MS,33.6222125,-88.1842695
Madison,MS,32.9729968,-89.5250825
Marion,MS,31.3234743,-89.519415
Marshall,MS,34.9194648,-89.2180989
Monroe,MS,34.0254493,-88.3004122
Montgomery,MS,33.6761392,-89.3690458
Neshoba,MS,32.9556438,-88.914481
Newton,MS,32.5945423,-88.914481
Noxubee,MS,33.3098863,-88.3004122
Oktibbeha,MS,33.537604,-88.6469412
Panola,MS,34.5669427,-89.6692045
Pearl River,MS,30.9566285,-89.3690458
Perry,MS,31.3199473,-88.7618144
Pike,MS,31.3231265,-90.1187166
Pontotoc,MS,34.385705,-88.7618144
Prentiss,MS,34.7792021,-88.261733
Quitman,MS,34.4337063,-90.0058854
Rankin,MS,32.5667845,-89.4130857
Scott,MS,32.5961653,-89.2180989
Sharkey,MS,33.1357127,-90.5732814
Simpson,MS,32.0532109,-89.6692045
Smith,MS,32.2337971,-89.2180989
Stone,MS,30.9545306,-88.914481
Sunflower,MS,33.8233046,-90.165067
Tallahatchie,MS,34.0782566,-89.9308456
Tate,MS,34.7881464,-89.7065611
Tippah,MS,34.9153328,-88.6085792
Tishomingo,MS,34.9080385,-87.9899995
Tunica,MS,34.7874588,-90.1563993
Union,MS,34.6070163,-88.7235588
Walthall,MS,31.2778688,-89.8559508
Warren,MS,32.6999183,-90.2790851
Washington,MS,33.4492335,-90.687728
Wayne,MS,31.8648077,-88.4547776
Webster,MS,33.7193674,-89.0286063
Wilkinson,MS,31.3172564,-91.0329848
Winston,MS,33.3143517,-88.7618144
Yalobusha,MS,34.2117035,-89.519415
Yazoo,MS,33.1074862,-89.8625978
Beaverhead,MT,46.2107488,-111.0603544
Big Horn,MT,45.1098477,-107.069637
Blaine,MT,49.0765227,-107.9217495
Broadwater,MT,46.5156384,-110.939734
Carbon,MT,45.7822561,-108.0757799
Carter,MT,45.9509701,-103.3463086
Cascade,MT,47.9493527,-110.5208477
Chouteau,MT,48.4789014,-109.4493207
Custer,MT,46.7079877,-104.5980249
Daniels,MT,49.242827,-104.7004012
Dawson,MT,47.747287,-103.8694551
Deer Lodge,MT,46.3565158,-112.5089871
Fallon,MT,46.6220244,-103.9157951
Fergus,MT,47.6955379,-108.3896249
Flathead,MT,48.8958364,-113.1286749
Gallatin,MT,46.0368435,-110.094948
Garfield,MT,47.7486097,-106.1018395
Glacier,MT,48.9925222,-111.8951898
Golden Valley,MT,46.6167405,-108.6621474
Granite,MT,46.5834233,-112.9525447
Hill,MT,49.2174626,-109.0106123
Jefferson,MT,46.3918802,-111.5630576
Judith Basin,MT,47.3036155,-109.7454733
Lake,MT,47.9112551,-113.6216866
Lewis and Clark,MT,47.778495,-111.3785036
Liberty,MT,48.9627736,-109.9459397
Lincoln,MT,49.0582458,-114.6351778
McCone,MT,47.9307805,-104.8565982
Madison,MT,45.9653274,-110.8620264
Meagher,MT,47.1084483,-109.860352
Mineral,MT,47.6331418,-113.9382153
Missoula,MT,47.5086352,-112.6625172
Musselshell,MT,46.6674566,-107.8942382
Park,MT,45.1837662,-108.4335104
Petroleum,MT,47.3987771,-107.8080906
Phillips,MT,48.9233545,-106.8533028
Pondera,MT,48.4694389,-111.7763941
Powder River,MT,45.7969414,-104.5101806
Powell,MT,47.4165756,-111.9500722
Prairie,MT,47.0419643,-104.8922978
Ravalli,MT,46.5111475,-113.1572673
Richland,MT,48.3964112,-103.777274
Roosevelt,MT,48.7580019,-104.085448
Rosebud,MT,47.3667015,-104.5454811
Sanders,MT,48.0901579,-114.1072193
Sheridan,MT,48.9362515,-103.9155716
Silver Bow,MT,46.1284405,-112.072068
Stillwater,MT,46.1966308,-108.3677652
Sweet Grass,MT,46.2632015,-108.8735156
Teton,MT,48.378523,-111.247281
Toole,MT,48.9325426,-111.1285836
Treasure,MT,46.4571966,-106.7463721
Valley,MT,48.7585469,-105.8060025
Wheatland,MT,46.7375496,-109.3296216
Wibaux,MT,47.0276054,-103.8061521
Yellowstone,MT,46.2814155,-107.4099054
Yellowstone National Park,MT,44.9695316,-109.617966
Alamance,NC,36.156017,-79.1692588
Alexander,NC,36.0419074,-80.9516976
Alleghany,NC,36.6374726,-80.8634887
Anson,NC,35.1977708,-79.6752689
Ashe,NC,36.5774676,-81.2157199
Avery,NC,36.2639211,-81.6537072
Beaufort,NC,35.7516484,-76.4059721
Bertie,NC,36.312763,-76.4520684
Bladen,NC,34.8816669,-78.0538476
Brunswick,NC,34.3229397,-77.6898011
Buncombe,NC,35.7381795,-82.2191569
Burke,NC,35.9064284,-81.4788232
Cabarrus,NC,35.5621735,-80.3321615
Caldwell,NC,36.067186,-81.3035239
Camden,NC,36.5474338,-75.5269533
Carteret,NC,35.1942366,-76.0365856
Caswell,NC,36.5296106,-79.0340945
Catawba,NC,35.8289514,-80.9957645
Chatham,NC,35.8426887,-79.0340945
Cherokee,NC,35.2593877,-83.8029102
Chowan,NC,36.2794642,-76.3620467
Clay,NC,35.2423383,-83.4637948
Cleveland,NC,35.5068154,-81.3473874
Columbus,NC,34.549469,-78.2353832
Craven,NC,35.3794121,-76.5442088
Cumberland,NC,35.1004529,-78.491502
Currituck,NC,36.7057722,-75.4340864
Dare,NC,35.9445571,-75.1085712
Davidson,NC,35.9195592,-79.9313877
Davie,NC,36.0811189,-80.3321615
Duplin,NC,35.1763838,-77.5073011
Durham,NC,36.1925825,-78.627436
Edgecombe,NC,36.0285173,-77.3974937
Forsyth,NC,36.2640797,-79.9313877
Franklin,NC,36.2171936,-77.9914958
Gaston,NC,35.4351559,-80.9516976
Gates,NC,36.5637333,-76.4313513
Graham,NC,35.5089199,-83.5487492
Granville,NC,36.42373,-78.3553811
Greene,NC,35.6466018,-77.4433009
Guilford,NC,36.2341219,-79.5735555
Halifax,NC,36.5520367,-77.0955489
Harnett,NC,35.5033325,-78.627436
Haywood,NC,35.7693791,-82.7370419
Henderson,NC,35.5180284,-82.1758217
Hertford,NC,36.5197843,-76.8003276
Hoke,NC,35.1892821,-78.9889961
Hyde,NC,35.6683716,-75.6661363
Iredell,NC,35.9756589,-80.6425314
Jackson,NC,35.4720651,-82.8658886
Johnston,NC,35.7307255,-77.8719851
Jones,NC,35.3224791,-76.8202049
Lee,NC,35.6146406,-78.8987345
Lenoir,NC,35.3783658,-77.3516677
Lincoln,NC,35.6089792,-80.9516976
McDowell,NC,35.843291,-81.8281713
Macon,NC,35.265648,-83.0800692
Madison,NC,35.9683739,-82.4354241
Martin,NC,36.0178369,-76.8923975
Mecklenburg,NC,35.4089037,-80.5982659
Mitchell,NC,36.1720251,-81.8934861
Montgomery,NC,35.5042582,-79.6183648
Moore,NC,35.658087,-78.9581509
Nash,NC,36.1041682,-77.7177462
New Hanover,NC,34.5102328,-77.370222
Northampton,NC,36.7027643,-76.9120596
Onslow,NC,34.9472026,-76.9579596
Orange,NC,36.1705537,-78.8535713
Pamlico,NC,35.2796575,-76.4313513
Pasquotank,NC,36.4364681,-76.0612952
Pender,NC,34.8107514,-77.3244906
Perquimans,NC,36.2770319,-76.1539079
Person,NC,36.4964724,-78.6727054
Pitt,NC,35.8488663,-76.9120596
Polk,NC,35.4143126,-81.9152444
Randolph,NC,35.8897189,-79.5735555
Richmond,NC,35.1491502,-79.5287234
Robeson,NC,34.9316344,-78.5974525
Rockingham,NC,36.5770051,-79.5735555
Rowan,NC,35.7753198,-80.2877262
Rutherford,NC,35.5712185,-81.6537072
Sampson,NC,35.2120014,-77.8719851
Scotland,NC,34.9915075,-79.2142697
Stanly,NC,35.4470248,-79.9760125
Stokes,NC,36.5679574,-79.9760125
Surry,NC,36.5179558,-80.4209599
Swain,NC,35.7232965,-82.9521175
Transylvania,NC,35.3647712,-82.5217391
Tyrrell,NC,36.1812819,-75.6661363
Union,NC,35.080094,-80.2877262
Vance,NC,36.4915651,-78.1735999
Wake,NC,36.0922458,-78.0538476
Warren,NC,36.5787109,-77.7634199
Washington,NC,35.9566768,-76.3389367
Watauga,NC,36.3381255,-81.4788232
Wayne,NC,35.5020199,-77.7177462
Wilkes,NC,36.4904464,-80.7396457
Wilson,NC,35.8374109,-77.6263408
Yadkin,NC,36.3462876,-80.4209599
Yancey,NC,36.0334001,-82.0890702
Adams,ND,46.3066683,-102.0056722
Barnes,ND,47.1694687,-97.6099962
Benson,ND,48.3265872,-98.9526066
Billings,ND,47.2987317,-102.8783745
Bottineau,ND,49.0167949,-100.236396
Bowman,ND,46.3415979,-103.0438004
Burke,ND,49.0052138,-101.9511315
Burleigh,ND,47.2876073,-99.99273
Cass,ND,47.3138001,-96.6093203
Cavalier,ND,49.0449642,-97.965873
Dickey,ND,46.3734366,-97.9432023
Divide,ND,49.0402267,-103.0707134
Dunn,ND,47.4541508,-102.2137824
Eddy,ND,47.8164177,-98.6310628
Emmons,ND,46.4526822,-99.7830663
Foster,ND,47.6196722,-98.6184992
Golden Valley,ND,47.2506246,-103.2791778
Grand Forks,ND,48.2421282,-96.8472149
Grant,ND,46.6408099,-101.0413188
Griggs,ND,47.5083973,-97.9993107
Hettinger,ND,46.6229786,-101.9434631
Kidder,ND,47.1201494,-99.238448
La Moure,ND,46.674046,-98.0335575
Logan,ND,46.7508727,-99.0147826
McHenry,ND,48.6180599,-100.188603
McIntosh,ND,46.3015552,-98.8643544
McKenzie,ND,48.2491516,-102.3877744
McLean,ND,48.0976499,-100.1066469
Mercer,ND,47.6264876,-101.3506407
Morton,ND,47.156204,-100.1376985
Mountrail,ND,48.4543436,-101.8141954
Nelson,ND,46.7508727,-99.0147826
Oliver,ND,47.3641929,-100.8307474
Pembina,ND,48.9550062,-96.9365588
Pierce,ND,48.2761319,-99.5452959
Ramsey,ND,48.5445382,-98.2164815
Ransom,ND,46.7390193,-97.1135543
Renville,ND,49.0925909,-101.1211922
Richland,ND,46.4014596,-96.383628
Rolette,ND,48.9332662,-99.366879
Sargent,ND,46.3559067,-97.1030042
Sheridan,ND,47.7796863,-99.772164
Sioux,ND,46.2984466,-100.6053016
Slope,ND,46.6585584,-102.9898636
Stark,ND,47.0687532,-102.1432351
Steele,ND,47.5478667,-97.4323372
Stutsman,ND,47.1824175,-98.4786763
Towner,ND,48.9834758,-98.7638728
Traill,ND,47.7045136,-96.6133992
Walsh,ND,48.6143973,-97.2406496
Ward,ND,48.6883768,-100.5560505
Wells,ND,47.7622821,-99.0629469
Williams,ND,48.6684011,-102.7801578
Adams,NE,40.6951186,-98.3159828
Antelope,NE,42.3223808,-97.7903997
Arthur,NE,41.8346129,-101.1035397
Banner,NE,41.7676294,-103.1240339
Blaine,NE,42.1448491,-99.4789878
Boone,NE,41.8503544,-97.7903997
Box Butte,NE,42.4551389,-102.5695527
Boyd,NE,43.0130496,-98.4479562
Brown,NE,42.7679639,-99.4789878
Buffalo,NE,41.1105934,-98.5891122
Burt,NE,41.9581035,-96.0664884
Butler,NE,41.2718899,-96.9229072
Cass,NE,41.010406,-95.8965797
Cedar,NE,42.8234699,-96.6667884
Chase,NE,40.7242791,-101.1035397
Cherry,NE,42.9986124,-100.1372605
Cheyenne,NE,41.5188195,-102.5695527
Clay,NE,40.7329665,-97.7903997
Colfax,NE,41.7601526,-96.7507205
Cuming,NE,42.0866449,-96.5789811
Custer,NE,41.6166212,-99.2110297
Dakota,NE,42.5357842,-96.2795261
Dawes,NE,42.9172135,-102.5695527
Dawson,NE,41.2118828,-99.3002559
Deuel,NE,41.2744874,-102.0444615
Dixon,NE,42.557414,-96.5789811
Dodge,NE,41.7805279,-96.4076932
Douglas,NE,41.4487647,-95.9390132
Dundy,NE,40.4030602,-101.1035397
Fillmore,NE,40.6066868,-97.2686055
Franklin,NE,40.3451893,-98.6684155
Frontier,NE,40.8451335,-99.8375519
Furnas,NE,40.2577767,-99.7351066
Gage,NE,40.335128,-96.4076932
Garden,NE,42.0028573,-101.7425543
Garfield,NE,42.1004963,-98.6684155
Gosper,NE,40.5961813,-99.5563747
Grant,NE,42.1291336,-101.2857237
Greeley,NE,41.65407,-98.3159828
Hall,NE,41.0165738,-98.3159828
Hamilton,NE,41.054485,-97.7903997
Harlan,NE,40.3028737,-99.2000362
Hayes,NE,40.7780086,-100.5589382
Hitchcock,NE,40.3207129,-100.815057
Holt,NE,42.643529,-98.147821
Hooker,NE,42.2019016,-100.5589382
Howard,NE,41.3362284,-98.3159828
Jefferson,NE,40.3043591,-96.9229072
Johnson,NE,40.5166598,-96.0664884
Kearney,NE,40.6683828,-98.6684155
Keith,NE,41.4497643,-101.0125679
Keya Paha,NE,42.9769404,-99.3780162
Kimball,NE,41.3198787,-103.3801527
Knox,NE,42.9332121,-97.3599224
Lancaster,NE,40.9820602,-96.4076932
Lincoln,NE,41.2029966,-100.2877675
Logan,NE,41.782372,-100.0173739
Loup,NE,42.1902363,-98.9439174
McPherson,NE,41.8886294,-100.5589382
Madison,NE,42.0435459,-97.2686055
Merrick,NE,41.4712819,-97.4906516
Morrill,NE,41.921466,-102.4773774
Nance,NE,41.5333732,-97.7903997
Nemaha,NE,40.5432779,-95.5581697
Nuckolls,NE,40.2473327,-97.7903997
Otoe,NE,40.8112304,-95.8541755
Pawnee,NE,40.2389992,-95.9390132
Perkins,NE,41.0620058,-100.9216772
Phelps,NE,40.6259894,-99.2000362
Pierce,NE,42.3578093,-97.2686055
Platte,NE,41.7274369,-97.2686055
Polk,NE,41.2869551,-97.3119407
Red Willow,NE,40.3715467,-100.2734927
Richardson,NE,40.2262457,-95.3896763
Rock,NE,42.658335,-98.9439174
Saline,NE,40.628667,-96.9229072
Sarpy,NE,41.2088509,-95.9390132
Saunders,NE,41.3028166,-96.4076932
Scotts Bluff,NE,41.9470143,-103.3801527
Seward,NE,40.9511819,-96.9229072
Sheridan,NE,42.6245857,-101.7425543
Sherman,NE,41.3094062,-98.6684155
Sioux,NE,42.7639766,-103.2166791
Stanton,NE,42.0656728,-96.9229072
Thayer,NE,40.2824196,-97.2686055
Thomas,NE,42.1207726,-100.2734927
Thurston,NE,42.3007344,-96.2795261
Valley,NE,41.6272098,-98.6684155
Washington,NE,41.6876483,-95.9390132
Wayne,NE,42.3799607,-96.9229072
Webster,NE,40.3718764,-98.3159828
Wheeler,NE,41.9700865,-98.3159828
York,NE,40.9291638,-97.2686055
Belknap,NH,43.7608576,-70.8951562
Carroll,NH,44.0699183,-70.7383691
Cheshire,NH,43.1868311,-71.7241414
Coos,NH,45.2340022,-70.2542516
Grafton,NH,44.1654758,-71.3137564
Hillsborough,NH,43.0947652,-71.1550976
Merrimack,NH,43.5438509,-71.1550976
Rockingham,NH,43.2537343,-70.5375392
Strafford,NH,43.4224265,-70.793658
Sullivan,NH,43.5066633,-71.9802602
Atlantic,NJ,39.8081721,-74.1746439
Bergen,NJ,41.0610258,-73.8208912
Burlington,NJ,40.1293982,-74.1746439
Camden,NJ,39.9961488,-74.7582636
Cape May,NJ,39.3824077,-74.3150808
Cumberland,NJ,39.534632,-74.5488771
Essex,NJ,40.8622899,-74.1368235
Gloucester,NJ,39.8475043,-74.8517144
Hudson,NJ,40.8129135,-73.9254532
Hunterdon,NJ,40.7024321,-74.6647584
Mercer,NJ,40.4388678,-74.4775881
Middlesex,NJ,40.5469323,-74.1026285
Monmouth,NJ,40.530877,-73.6117584
Morris,NJ,40.9685424,-74.2902094
Ocean,NJ,40.2383669,-73.7995836
Passaic,NJ,41.2575114,-74.1026285
Salem,NJ,39.7223292,-75.1317337
Somerset,NJ,40.664767,-74.3839244
Sussex,NJ,41.3972425,-74.1746439
Union,NJ,40.7271809,-74.1602942
Warren,NJ,41.0190209,-74.6647584
Bernalillo,NM,35.3096812,-106.1168928
Catron,NM,34.7404113,-107.4031296
Chaves,NM,34.0693399,-103.447855
Cibola,NM,35.6769448,-106.8339117
Colfax,NM,36.8661677,-103.9600925
Curry,NM,34.8686296,-102.7541103
De Baca,NM,34.5679576,-103.8669536
Dona Ana,NM,33.086115,-105.6989888
Eddy,NM,33.0178719,-103.447855
Grant,NM,33.5661565,-107.2132768
Guadalupe,NM,35.11617,-104.3332243
Harding,NM,36.1812819,-103.3093885
Hidalgo,NM,32.5395417,-107.688104
Lea,NM,33.494449,-102.3342537
Lincoln,NM,34.4760886,-104.3823328
Los Alamos,NM,35.9219454,-106.1947744
Luna,NM,32.6271279,-107.3461492
McKinley,NM,36.2929404,-107.2132768
Mora,NM,36.2158043,-104.4266477
Otero,NM,33.2335194,-104.5698637
Quay,NM,35.5401706,-102.7044416
Rio Arriba,NM,37.1873345,-105.6989888
Roosevelt,NM,34.249496,-102.8464912
Sandoval,NM,36.180585,-105.6989888
San Juan,NM,36.061821,-106.0545714
San Miguel,NM,36.0909541,-103.8209868
Santa Fe,NM,35.6560157,-105.4577502
Sierra,NM,33.7305418,-106.076718
Socorro,NM,34.4744777,-105.6989888
Taos,NM,36.7225988,-105.0821012
Torrance,NM,34.9715382,-105.4577502
Union,NM,36.9452917,-102.3342537
Valencia,NM,34.9674883,-106.1168928
Churchill,NV,40.2102127,-117.4619212
Clark,NV,36.6545835,-114.0695699
Douglas,NV,39.2037317,-119.1376786
Elko,NV,42.287436,-113.2348083
Esmeralda,NV,38.3488191,-116.3371725
Eureka,NV,40.4767048,-115.2059865
Humboldt,NV,42.1250027,-117.5256203
Lander,NV,40.5954482,-115.9607671
Lincoln,NV,38.7828269,-112.4753138
Lyon,NV,39.5056366,-118.1145891
Mineral,NV,38.9915547,-117.4619212
Nye,NV,39.6884938,-113.9924387
Pershing,NV,41.1088535,-117.4619212
Storey,NV,39.5467849,-119.3010489
Washoe,NV,41.6370722,-117.5545993
White Pine,NV,40.1048399,-113.4997889
Carson City city,NV,39.3020826,-119.5112846
Albany,NY,42.7070062,-73.6798633
Allegany,NY,42.5764626,-77.5073011
Bronx,NY,40.9045497,-73.7373701
Broome,NY,42.4432283,-75.3411578
Cattaraugus,NY,42.4956346,-78.2353832
Cayuga,NY,43.2875604,-75.5243481
Chautauqua,NY,42.4951066,-79.0481064
Chemung,NY,42.2684564,-76.5236984
Chenango,NY,42.7599378,-75.1085712
Clinton,NY,45.0432624,-73.0883448
Columbia,NY,42.6311264,-73.0471752
Cortland,NY,42.6754849,-75.7366464
Delaware,NY,42.5089734,-74.3618669
Dutchess,NY,42.0441502,-73.2355481
Erie,NY,42.9593547,-78.2353832
Essex,NY,44.2669827,-73.4385352
Franklin,NY,44.8463225,-73.8265422
Fulton,NY,43.2420639,-74.2433329
Genesee,NY,43.114247,-77.9003244
Greene,NY,42.5592855,-73.6117584
Hamilton,NY,43.7349851,-73.8934236
Herkimer,NY,43.6817172,-73.8496294
